id_distrito_local,desc_distrito_local
18,VILLA DE VALLECAS
12,USERA
10,LATINA
10,LATINA
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
13,PUENTE DE VALLECAS
9,MONCLOA-ARAVACA
2,ARGANZUELA
10,LATINA
9,MONCLOA-ARAVACA
1,CENTRO
4,SALAMANCA
18,VILLA DE VALLECAS
3,RETIRO
3,RETIRO
13,PUENTE DE VALLECAS
3,RETIRO
5,CHAMARTIN
5,CHAMARTIN
10,LATINA
4,SALAMANCA
4,SALAMANCA
4,SALAMANCA
4,SALAMANCA
1,CENTRO
1,CENTRO
1,CENTRO
11,CARABANCHEL
18,VILLA DE VALLECAS
18,VILLA DE VALLECAS
18,VILLA DE VALLECAS
4,SALAMANCA
4,SALAMANCA
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
12,USERA
12,USERA
20,SAN BLAS-CANILLEJAS
4,SALAMANCA
10,LATINA
15,CIUDAD LINEAL
6,TETUAN
9,MONCLOA-ARAVACA
11,CARABANCHEL
9,MONCLOA-ARAVACA
10,LATINA
15,CIUDAD LINEAL
4,SALAMANCA
4,SALAMANCA
4,SALAMANCA
9,MONCLOA-ARAVACA
4,SALAMANCA
4,SALAMANCA
4,SALAMANCA
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
4,SALAMANCA
9,MONCLOA-ARAVACA
10,LATINA
10,LATINA
18,VILLA DE VALLECAS
5,CHAMARTIN
3,RETIRO
1,CENTRO
1,CENTRO
5,CHAMARTIN
5,CHAMARTIN
4,SALAMANCA
14,MORATALAZ
1,CENTRO
4,SALAMANCA
4,SALAMANCA
4,SALAMANCA
4,SALAMANCA
4,SALAMANCA
2,ARGANZUELA
4,SALAMANCA
5,CHAMARTIN
20,SAN BLAS-CANILLEJAS
5,CHAMARTIN
17,VILLAVERDE
4,SALAMANCA
2,ARGANZUELA
3,RETIRO
3,RETIRO
4,SALAMANCA
9,MONCLOA-ARAVACA
1,CENTRO
4,SALAMANCA
20,SAN BLAS-CANILLEJAS
4,SALAMANCA
14,MORATALAZ
17,VILLAVERDE
15,CIUDAD LINEAL
15,CIUDAD LINEAL
11,CARABANCHEL
11,CARABANCHEL
1,CENTRO
1,CENTRO
15,CIUDAD LINEAL
1,CENTRO
9,MONCLOA-ARAVACA
3,RETIRO
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
6,TETUAN
1,CENTRO
1,CENTRO
1,CENTRO
20,SAN BLAS-CANILLEJAS
1,CENTRO
1,CENTRO
13,PUENTE DE VALLECAS
4,SALAMANCA
11,CARABANCHEL
9,MONCLOA-ARAVACA
9,MONCLOA-ARAVACA
18,VILLA DE VALLECAS
11,CARABANCHEL
9,MONCLOA-ARAVACA
11,CARABANCHEL
13,PUENTE DE VALLECAS
3,RETIRO
3,RETIRO
3,RETIRO
1,CENTRO
1,CENTRO
1,CENTRO
6,TETUAN
5,CHAMARTIN
5,CHAMARTIN
3,RETIRO
10,LATINA
10,LATINA
1,CENTRO
1,CENTRO
3,RETIRO
13,PUENTE DE VALLECAS
4,SALAMANCA
3,RETIRO
8,FUENCARRAL-EL PARDO
4,SALAMANCA
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
5,CHAMARTIN
8,FUENCARRAL-EL PARDO
4,SALAMANCA
11,CARABANCHEL
5,CHAMARTIN
13,PUENTE DE VALLECAS
5,CHAMARTIN
5,CHAMARTIN
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
1,CENTRO
1,CENTRO
1,CENTRO
4,SALAMANCA
10,LATINA
20,SAN BLAS-CANILLEJAS
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
13,PUENTE DE VALLECAS
1,CENTRO
18,VILLA DE VALLECAS
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
11,CARABANCHEL
11,CARABANCHEL
11,CARABANCHEL
1,CENTRO
10,LATINA
2,ARGANZUELA
4,SALAMANCA
2,ARGANZUELA
2,ARGANZUELA
20,SAN BLAS-CANILLEJAS
4,SALAMANCA
10,LATINA
11,CARABANCHEL
18,VILLA DE VALLECAS
5,CHAMARTIN
1,CENTRO
11,CARABANCHEL
6,TETUAN
18,VILLA DE VALLECAS
20,SAN BLAS-CANILLEJAS
5,CHAMARTIN
3,RETIRO
4,SALAMANCA
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
10,LATINA
3,RETIRO
10,LATINA
9,MONCLOA-ARAVACA
1,CENTRO
15,CIUDAD LINEAL
4,SALAMANCA
11,CARABANCHEL
8,FUENCARRAL-EL PARDO
4,SALAMANCA
19,VICALVARO
2,ARGANZUELA
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
3,RETIRO
10,LATINA
8,FUENCARRAL-EL PARDO
6,TETUAN
4,SALAMANCA
4,SALAMANCA
18,VILLA DE VALLECAS
10,LATINA
10,LATINA
13,PUENTE DE VALLECAS
17,VILLAVERDE
3,RETIRO
3,RETIRO
4,SALAMANCA
9,MONCLOA-ARAVACA
2,ARGANZUELA
15,CIUDAD LINEAL
3,RETIRO
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
10,LATINA
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
18,VILLA DE VALLECAS
2,ARGANZUELA
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
10,LATINA
4,SALAMANCA
11,CARABANCHEL
11,CARABANCHEL
11,CARABANCHEL
4,SALAMANCA
10,LATINA
10,LATINA
15,CIUDAD LINEAL
5,CHAMARTIN
5,CHAMARTIN
1,CENTRO
1,CENTRO
1,CENTRO
5,CHAMARTIN
5,CHAMARTIN
20,SAN BLAS-CANILLEJAS
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
18,VILLA DE VALLECAS
1,CENTRO
1,CENTRO
3,RETIRO
1,CENTRO
15,CIUDAD LINEAL
1,CENTRO
1,CENTRO
15,CIUDAD LINEAL
10,LATINA
9,MONCLOA-ARAVACA
9,MONCLOA-ARAVACA
11,CARABANCHEL
18,VILLA DE VALLECAS
18,VILLA DE VALLECAS
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
10,LATINA
10,LATINA
1,CENTRO
12,USERA
2,ARGANZUELA
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
13,PUENTE DE VALLECAS
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
20,SAN BLAS-CANILLEJAS
10,LATINA
15,CIUDAD LINEAL
4,SALAMANCA
14,MORATALAZ
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
7,CHAMBERI
7,CHAMBERI
15,CIUDAD LINEAL
1,CENTRO
12,USERA
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
3,RETIRO
3,RETIRO
3,RETIRO
7,CHAMBERI
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
10,LATINA
18,VILLA DE VALLECAS
7,CHAMBERI
8,FUENCARRAL-EL PARDO
4,SALAMANCA
5,CHAMARTIN
5,CHAMARTIN
15,CIUDAD LINEAL
15,CIUDAD LINEAL
14,MORATALAZ
3,RETIRO
3,RETIRO
13,PUENTE DE VALLECAS
18,VILLA DE VALLECAS
9,MONCLOA-ARAVACA
14,MORATALAZ
11,CARABANCHEL
10,LATINA
10,LATINA
10,LATINA
10,LATINA
10,LATINA
10,LATINA
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
1,CENTRO
1,CENTRO
1,CENTRO
5,CHAMARTIN
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
8,FUENCARRAL-EL PARDO
17,VILLAVERDE
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
13,PUENTE DE VALLECAS
1,CENTRO
14,MORATALAZ
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
4,SALAMANCA
11,CARABANCHEL
8,FUENCARRAL-EL PARDO
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
4,SALAMANCA
14,MORATALAZ
10,LATINA
7,CHAMBERI
2,ARGANZUELA
7,CHAMBERI
7,CHAMBERI
4,SALAMANCA
1,CENTRO
1,CENTRO
1,CENTRO
3,RETIRO
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
12,USERA
12,USERA
13,PUENTE DE VALLECAS
20,SAN BLAS-CANILLEJAS
4,SALAMANCA
3,RETIRO
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
2,ARGANZUELA
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
2,ARGANZUELA
9,MONCLOA-ARAVACA
9,MONCLOA-ARAVACA
9,MONCLOA-ARAVACA
8,FUENCARRAL-EL PARDO
5,CHAMARTIN
3,RETIRO
18,VILLA DE VALLECAS
18,VILLA DE VALLECAS
2,ARGANZUELA
11,CARABANCHEL
11,CARABANCHEL
11,CARABANCHEL
11,CARABANCHEL
13,PUENTE DE VALLECAS
10,LATINA
10,LATINA
12,USERA
10,LATINA
9,MONCLOA-ARAVACA
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
8,FUENCARRAL-EL PARDO
2,ARGANZUELA
15,CIUDAD LINEAL
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
17,VILLAVERDE
7,CHAMBERI
17,VILLAVERDE
3,RETIRO
20,SAN BLAS-CANILLEJAS
9,MONCLOA-ARAVACA
9,MONCLOA-ARAVACA
17,VILLAVERDE
3,RETIRO
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
13,PUENTE DE VALLECAS
13,PUENTE DE VALLECAS
13,PUENTE DE VALLECAS
14,MORATALAZ
12,USERA
7,CHAMBERI
9,MONCLOA-ARAVACA
4,SALAMANCA
1,CENTRO
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
1,CENTRO
1,CENTRO
1,CENTRO
8,FUENCARRAL-EL PARDO
12,USERA
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
12,USERA
15,CIUDAD LINEAL
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
7,CHAMBERI
10,LATINA
4,SALAMANCA
9,MONCLOA-ARAVACA
20,SAN BLAS-CANILLEJAS
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
8,FUENCARRAL-EL PARDO
7,CHAMBERI
7,CHAMBERI
10,LATINA
10,LATINA
8,FUENCARRAL-EL PARDO
13,PUENTE DE VALLECAS
1,CENTRO
14,MORATALAZ
3,RETIRO
11,CARABANCHEL
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
1,CENTRO
7,CHAMBERI
7,CHAMBERI
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
4,SALAMANCA
4,SALAMANCA
4,SALAMANCA
15,CIUDAD LINEAL
10,LATINA
13,PUENTE DE VALLECAS
14,MORATALAZ
11,CARABANCHEL
3,RETIRO
15,CIUDAD LINEAL
6,TETUAN
11,CARABANCHEL
8,FUENCARRAL-EL PARDO
5,CHAMARTIN
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
18,VILLA DE VALLECAS
8,FUENCARRAL-EL PARDO
11,CARABANCHEL
10,LATINA
9,MONCLOA-ARAVACA
17,VILLAVERDE
10,LATINA
10,LATINA
10,LATINA
10,LATINA
10,LATINA
10,LATINA
3,RETIRO
3,RETIRO
3,RETIRO
11,CARABANCHEL
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
1,CENTRO
9,MONCLOA-ARAVACA
15,CIUDAD LINEAL
13,PUENTE DE VALLECAS
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
5,CHAMARTIN
8,FUENCARRAL-EL PARDO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
1,CENTRO
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
7,CHAMBERI
10,LATINA
7,CHAMBERI
3,RETIRO
3,RETIRO
3,RETIRO
3,RETIRO
8,FUENCARRAL-EL PARDO
8,FUENCARRAL-EL PARDO
9,MONCLOA-ARAVACA
6,TETUAN
10,LATINA
10,LATINA
10,LATINA
10,LATINA
4,SALAMANCA
7,CHAMBERI
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
14,MORATALAZ
12,USERA
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
15,CIUDAD LINEAL
6,TETUAN
5,CHAMARTIN
5,CHAMARTIN
1,CENTRO
6,TETUAN
4,SALAMANCA
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
10,LATINA
10,LATINA
20,SAN BLAS-CANILLEJAS
20,SAN BLAS-CANILLEJAS
11,CARABANCHEL
7,CHAMBERI
